# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 12 06:39:40 2025
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%TESS%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
TOI-663 c,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,4.69555070000,0.0437000000,2.26000000,0.20162404,3.65000000,0.01148418,Mass,,22.3000,553.00,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.00,0.512000,0.514000,0.0700,[Fe/H],4.726600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.23080000,13.6670000,9.6070000,12.8191000,2024-06-25,2024-05,2024-06-25
TOI-663 d,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,7.10272680000,0.0576000000,1.92000000,0.17129122,5.20000000,0.01636103,Mass,,12.9000,482.00,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.00,0.512000,0.514000,0.0700,[Fe/H],4.726600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.23080000,13.6670000,9.6070000,12.8191000,2024-06-25,2024-05,2024-06-25
TOI-6651 b,TOI-6651,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BALIWAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...691A..12B/abstract target=ref>Baliwal et al. 2024</a>,5.05697300000,0.0633000000,5.09000000,0.45410017,61.00000000,0.19192746,Mass,0.091000,817.0000,1493.00,0,<a refstr=BALIWAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...691A..12B/abstract target=ref>Baliwal et al. 2024</a>,,5940.00,1.721000,1.323000,0.2250,[Fe/H],4.087000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h03m09.26s,15.7885904,+35d23m20.55s,35.3890405,212.12800000,10.2420000,8.6840000,10.0418000,2024-11-20,2024-11,2024-11-20
TOI-669 b,TOI-669,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,3.94515200000,0.0480000000,2.58606487,0.23071365,10.00000000,0.03146352,Mass,0.000000,,1124.85,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5597.00,0.988200,0.924500,0.0010,[Fe/H],4.412000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h35m36.17s,158.9007013,-05d10m52.94s,-5.1813735,142.86700000,10.6060000,9.1340000,10.6364000,2024-07-23,2024-06,2024-07-23
TOI-6695 b,TOI-6695,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EBERHARDT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..298E/abstract target=ref>Eberhardt et al. 2025</a>,80.38900000000,0.4020000000,9.52763359,0.85000000,66.74396547,0.21000000,Mass,0.040000,,599.00,1,<a refstr=EBERHARDT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..298E/abstract target=ref>Eberhardt et al. 2025</a>,F5V-G0V,6400.00,1.517000,1.338000,0.2000,[Fe/H],4.202000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m17.29s,129.5720221,-23d33m00.78s,-23.5502170,282.53600000,10.7680000,9.5120000,10.7445000,2025-05-27,2025-06,2025-05-27
TOI-672 b,TOI-672,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,3.63357500000,,5.26040000,0.46930226,,,,,,676.15,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,3765.00,0.544100,0.539900,-0.7100,[Fe/H],4.699000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m57.81s,167.9908627,-39d19m41.21s,-39.3281151,66.90710000,13.5760000,9.5070000,12.7364000,2023-05-26,2023-01,2023-05-26
TOI-674 b,TOI-674,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,1.97714300000,0.0250000000,5.25000000,0.46837443,23.60000000,0.07425390,Mass,0.000000,38.4000,635.00,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,M2 V,3514.00,0.420000,0.420000,0.1700,[Fe/H],4.810000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m20.77s,164.5865592,-36d51m29.19s,-36.8581092,46.08510000,14.2030000,9.4690000,13.0914000,2021-07-12,2021-09,2021-07-12
TOI-677 b,TOI-677,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..175H/abstract target=ref>Hu et al. 2024</a>,11.23659850000,0.1041000000,13.11450742,1.17000000,392.20025424,1.23400000,Mass,0.460000,,,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,F8,6295.00,1.280000,1.181000,0.0000,[Fe/H],4.291000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m28.65s,144.1193594,-50d27m47.14s,-50.4630933,141.81200000,9.8220000,8.4290000,9.6608200,2025-03-21,2024-04,2025-03-21
TOI-6894 b,TOI-6894,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRYANT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250607931B/abstract target=ref>Bryant et al. 2025</a>,3.37077196000,0.0260400000,9.58367850,0.85500000,53.39517238,0.16800000,Mass,0.029000,5.5400,417.90,0,<a refstr=BRYANT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250607931B/abstract target=ref>Bryant et al. 2025</a>,,3007.00,0.227600,0.207000,0.1420,[Fe/H],5.039000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h33m52.59s,173.4691418,+12d27m03.93s,12.4510906,73.81310000,,12.2070000,16.3092000,2025-06-11,2025-06,2025-06-11
TOI-700 b,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,9.97721900000,0.0677000000,0.91400000,0.08154176,,,,0.075000,4.9800,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459.00,0.421000,0.415000,-0.0700,[Fe/H],4.809000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.12650000,13.1510000,8.6340000,12.0665000,2023-01-18,2023-01,2023-01-18
TOI-700 c,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,16.05113700000,0.0929000000,2.60000000,0.23195686,,,,0.068000,2.6400,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459.00,0.421000,0.415000,-0.0700,[Fe/H],4.809000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.12650000,13.1510000,8.6340000,12.0665000,2023-01-18,2023-01,2023-01-18
TOI-700 d,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,37.42396000000,0.1633000000,1.07300000,0.09572681,,,,0.042000,0.8500,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459.00,0.421000,0.415000,-0.0700,[Fe/H],4.809000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.12650000,13.1510000,8.6340000,12.0665000,2023-01-18,2023-01,2023-01-18
TOI-700 e,TOI-700,1,1,4,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,27.80978000000,0.1340000000,0.95300000,0.08502111,,,,0.059000,1.2700,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459.00,0.421000,0.415000,-0.0700,[Fe/H],4.809000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.12650000,13.1510000,8.6340000,12.0665000,2023-01-18,2023-01,2023-01-18
TOI-7041 b,TOI-7041,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SAUNDERS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...75S/abstract target=ref>Saunders et al. 2025</a>,9.69100000000,,11.43316031,1.02000000,114.41822652,0.36000000,Mass,0.040000,,,0,<a refstr=SAUNDERS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...75S/abstract target=ref>Saunders et al. 2025</a>,,4700.00,4.100000,1.070000,0.2500,[M/H],3.244000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h51m12.52s,357.8021716,-50d52m11.50s,-50.8698618,439.52000000,11.2510000,8.6910000,10.9080000,2025-03-17,2025-02,2025-03-17
TOI-712 b,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,9.53136100000,0.0792800000,2.04900000,0.18279985,,,,0.540000,22.6000,650.00,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.674000,0.732000,-0.0200,[Fe/H],4.645000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.62120000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-712 c,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,51.69906000000,0.2447000000,2.70100000,0.24096749,,,,0.089000,3.0800,369.90,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.674000,0.732000,-0.0200,[Fe/H],4.645000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.62120000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-712 d,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,84.83960000000,0.3405000000,2.47400000,0.22071588,,,,0.073000,1.6000,313.60,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.674000,0.732000,-0.0200,[Fe/H],4.645000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.62120000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-7149 b,TOI-7149,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250617861K/abstract target=ref>Kanodia et al. 2025</a>,2.65206166000,0.0260300000,13.20000000,1.18000000,224.00000000,0.70500000,Mass,0.078000,20.6000,593.00,0,<a refstr=KANODIA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250617861K/abstract target=ref>Kanodia et al. 2025</a>,M4 V,3363.00,0.351000,0.344000,-0.0800,[Fe/H],4.880000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h18m57.23s,244.7384657,+19d10m32.92s,19.1758116,126.12600000,,12.2300000,16.1589000,2025-08-14,2025-06,2025-08-14
TOI-715 b,TOI-715,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,19.28800400000,0.0830000000,1.55000000,0.13828198,,,,,0.6700,234.00,0,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,M4,3075.00,0.240000,0.225000,-0.2500,[Fe/H],5.000000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h35m24.56s,113.8523276,-73d34m38.67s,-73.5774089,42.40480000,16.6830000,10.9170000,14.8940000,2023-05-26,2023-05,2023-05-26
TOI-733 b,TOI-733,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GEORGIEVA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230406655G/abstract target=ref>Georgieva et al. 2023</a>,4.88476500000,0.0618000000,1.99200000,0.17771464,5.72000000,0.01799713,Mass,0.046000,207.1000,1055.80,0,<a refstr=GEORGIEVA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230406655G/abstract target=ref>Georgieva et al. 2023</a>,G,5585.00,0.949000,0.956000,-0.0400,[Fe/H],4.470000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h37m38.24s,159.4093183,-40d53m17.73s,-40.8882590,75.20920000,9.4400000,7.8450000,9.2888100,2023-04-17,2023-04,2023-04-17
TOI-7510 b,TOI-7510,1,1,3,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,11.53086900000,0.1019000000,7.31000000,0.65200000,18.10000000,0.05710000,Mass,0.057200,,878.00,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,G3,5720.00,1.035000,1.063000,0.2500,[m/H],4.439000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,249.00600000,11.9890000,10.2110000,11.7871000,2025-12-11,2025-11,2025-12-11
TOI-7510 c,TOI-7510,1,1,3,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,22.56874230000,0.1595000000,10.81000000,0.96400000,131.00000000,0.41200000,Mass,0.009100,,702.00,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,G3,5720.00,1.035000,1.063000,0.2500,[m/H],4.439000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,249.00600000,11.9890000,10.2110000,11.7871000,2025-12-11,2025-11,2025-12-11
TOI-7510 d,TOI-7510,1,1,3,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,48.86446800000,0.2672000000,10.52000000,0.93900000,190.00000000,0.59700000,Mass,0.040000,,542.40,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,G3,5720.00,1.035000,1.063000,0.2500,[m/H],4.439000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,249.00600000,11.9890000,10.2110000,11.7871000,2025-12-11,2025-11,2025-12-11
TOI-756 b,TOI-756,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PARC_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.138P/abstract target=ref>Parc et al. 2025</a>,1.23924950000,0.0180000000,2.81000000,0.25069184,9.83000000,0.03092864,Mass,0.000000,127.0000,934.00,0,<a refstr=PARC_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.138P/abstract target=ref>Parc et al. 2025</a>,M1 V,3657.00,0.505000,0.505000,0.1960,[Fe/H],4.735000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h48m24.90s,192.1037380,-45d28m13.70s,-45.4704709,86.17590000,14.6070000,10.2740000,13.6961000,2025-11-13,2025-10,2025-11-13
TOI-757 b,TOI-757,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALQASIM_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1810A/abstract target=ref>Alqasim et al. 2024</a>,17.46819000000,0.1220000000,2.50000000,0.22303545,10.50000000,0.03303669,Mass,0.390000,,641.00,0,<a refstr=ALQASIM_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1810A/abstract target=ref>Alqasim et al. 2024</a>,K0 V,5278.00,0.780000,0.800000,-0.2700,[Fe/H],4.500000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h31m58.76s,187.9948428,-35d33m16.03s,-35.5544523,60.34180000,9.7430000,7.8740000,9.5536900,2024-08-07,2024-07,2024-08-07
TOI-762 A b,TOI-762 A,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,3.47168260000,0.0341800000,8.33948164,0.74400000,79.77493016,0.25100000,Mass,0.083000,,555.40,0,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,,3266.00,0.425000,0.442000,0.3570,[Fe/H],4.827000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h04m17.94s,166.0747423,-47d49m17.39s,-47.8214964,98.44580000,16.0000000,11.0840000,14.9535000,2024-07-22,2024-07,2024-07-22
TOI-763 b,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,5.60570000000,0.0600000000,2.28000000,0.20340798,9.79000000,0.03080263,Mass,0.040000,,1038.00,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450.00,0.897000,0.917000,0.0100,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,95.12740000,10.2650000,8.4900000,9.9991500,2020-09-17,2020-11,2020-09-24
TOI-763 c,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,12.27370000000,0.1011000000,2.63000000,0.23463288,9.32000000,0.02932385,Mass,0.040000,,800.00,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450.00,0.897000,0.917000,0.0100,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,95.12740000,10.2650000,8.4900000,9.9991500,2020-09-17,2020-11,2020-09-24
